clientIp, serverIp, query_id, initial_time, query_name, query_rtype, nb_repeats, last_repeat_time, nb_response, first_response_time, cname_count, cname, query_length, response_length, a_val, response_time, repeat_time
192.168.1.102,8.8.8.8,34958,220996660,secure-us.imrworldwide.com,AAAA,1,220996660,1,221111331,0,,86,86,, 114671, 0
192.168.1.102,8.8.8.8,63546,398964586,livefyre.com,AAAA,1,398964586,1,399041238,0,,72,130,, 76652, 0
192.168.1.102,8.8.8.8,53650,633587366,sp1.convertro.com,A,1,633587366,1,633658670,0,,77,205,54.88.114.175, 71304, 0
192.168.1.102,8.8.8.8,42331,750486141,a550.g1.akamai.net,A,2,750579332,2,750643251,0,,78,110,172.56.140.74, 157110, 93191
192.168.1.102,8.8.8.8,25998,993486269,www.facebook.com,A,1,993486269,1,993561366,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 75097, 0
192.168.1.102,8.8.8.8,5489,399145969,narratives.zdnet.com,A,1,399145969,1,399220327,0,,80,96,54.241.247.171, 74358, 0
192.168.1.102,8.8.8.8,11045,399221932,narratives.zdnet.com,A,1,399221932,1,399301258,0,,80,96,54.241.247.171, 79326, 0
192.168.1.102,8.8.8.8,18379,399302187,narratives.zdnet.com,AAAA,2,399427395,2,399427364,0,,80,135,, 125177, 125208
192.168.1.102,8.8.8.8,34029,324549566,perf-optimized-by.rubiconproject.net.akadns.net,AAAA,1,324549566,1,324638205,0,,107,173,, 88639, 0
192.168.1.102,8.8.8.8,23218,1007734732,secure-gl.imrworldwide.com,A,1,1007734732,1,1007803581,0,,86,102,138.108.7.20, 68849, 0
192.168.1.102,8.8.8.8,43633,1007804408,secure-gl.imrworldwide.com,A,1,1007804408,1,1007861589,0,,86,102,138.108.7.20, 57181, 0
192.168.1.102,8.8.8.8,24341,1007862632,secure-gl.imrworldwide.com,AAAA,1,1007862632,1,1007945399,0,,86,86,, 82767, 0
192.168.1.102,8.8.8.8,54558,1020361896,www.reutersmedia.net,A,2,1020454388,2,1020479931,0,,80,208,52.84.21.204, 118035, 92492
192.168.1.102,8.8.8.8,59718,1020480541,www.reutersmedia.net,AAAA,2,1020573471,2,1020578544,0,,80,161,, 98003, 92930
192.168.1.102,8.8.8.8,63965,1139055875,www.businessinsider.com,A,2,1139143458,2,1139243694,1,prod.f.ssl.global.fastly.net,83,189,151.101.0.64, 187819, 87583
192.168.1.102,8.8.8.8,50144,1148426854,www.reutersmedia.net,A,1,1148426854,1,1148496102,0,,80,208,52.84.21.159, 69248, 0
192.168.1.102,8.8.8.8,52662,1148497335,www.reutersmedia.net,AAAA,1,1148497335,1,1148559330,0,,80,161,, 61995, 0
192.168.1.102,8.8.8.8,34228,1170356391,laht.com,AAAA,2,1170448879,2,1170453004,0,,68,136,, 96613, 92488
192.168.1.102,8.8.8.8,555,1226098514,www.reutersmedia.net,A,2,1226187588,2,1226213124,0,,80,208,52.84.21.159, 114610, 89074
192.168.1.102,8.8.8.8,7962,1226213694,www.reutersmedia.net,AAAA,1,1226213694,1,1226277162,0,,80,161,, 63468, 0
192.168.1.102,8.8.8.8,23063,1227916419,www.usnews.com,A,2,1228010221,2,1228055759,2,e6633.b.akamaiedge.net,74,164,23.200.141.123, 139340, 93802
192.168.1.102,8.8.8.8,13088,1228577394,graffiotech.com,A,1,1228577394,1,1228655832,0,,75,91,206.54.170.91, 78438, 0
192.168.1.102,8.8.8.8,37404,1399288343,gstaticadssl.l.google.com,A,2,1399381243,2,1399383120,0,,85,277,172.56.146.59, 94777, 92900
192.168.1.102,8.8.8.8,5668,1399633001,production-funnel-1371934910.us-west-1.elb.amazonaws.com,A,2,1399725444,2,1399771951,0,,116,148,54.67.125.173, 138950, 92443
192.168.1.102,8.8.8.8,24329,1399772557,production-funnel-1371934910.us-west-1.elb.amazonaws.com,AAAA,2,1399865568,2,1399866994,0,,116,197,, 94437, 93011
192.168.1.102,8.8.8.8,33516,1413022053,production-funnel-1371934910.us-west-1.elb.amazonaws.com,AAAA,2,1413117824,2,1413150802,0,,116,197,, 128749, 95771
192.168.1.102,8.8.8.8,50342,1433944590,secure-us.imrworldwide.com,A,1,1433944590,1,1434020258,0,,86,102,138.108.6.20, 75668, 0
192.168.1.102,8.8.8.8,24997,240696170,d2tpbry8f62bv9.cloudfront.net,A,1,240696170,1,240766348,0,,89,217,52.85.77.116, 70178, 0
192.168.1.102,8.8.8.8,27478,1434021217,secure-us.imrworldwide.com,A,1,1434021217,1,1434072145,0,,86,102,138.108.6.20, 50928, 0
192.168.1.102,8.8.8.8,7475,1228657030,graffiotech.com,AAAA,1,1228657030,1,1228734780,0,,75,133,, 77750, 0
192.168.1.102,8.8.8.8,24577,1434072736,secure-us.imrworldwide.com,AAAA,1,1434072736,1,1434160279,0,,86,86,, 87543, 0
192.168.1.102,8.8.8.8,51579,1436307261,bbc.map.fastly.net,AAAA,1,1436307261,1,1436373719,0,,78,139,, 66458, 0
192.168.1.102,8.8.8.8,40598,1451695817,secure-us.imrworldwide.com,A,1,1451695817,1,1451770858,0,,86,102,138.108.7.20, 75041, 0
192.168.1.102,8.8.8.8,52588,1451771855,secure-us.imrworldwide.com,A,1,1451771855,1,1451831847,0,,86,102,138.108.6.20, 59992, 0
192.168.1.102,8.8.8.8,52302,1451832430,secure-us.imrworldwide.com,AAAA,1,1451832430,1,1451911131,0,,86,86,, 78701, 0
192.168.1.102,8.8.8.8,41745,1453153544,prod.pinterest.global.map.fastly.net,AAAA,1,1453153544,1,1453213762,0,,96,157,, 60218, 0
192.168.1.102,8.8.8.8,44726,1574699692,secure-us.imrworldwide.com,A,1,1574699692,1,1574766672,0,,86,102,138.108.7.20, 66980, 0
192.168.1.102,8.8.8.8,37854,1574767603,secure-us.imrworldwide.com,A,1,1574767603,1,1574838591,0,,86,102,138.108.7.20, 70988, 0
192.168.1.102,8.8.8.8,41585,1574839159,secure-us.imrworldwide.com,AAAA,1,1574839159,1,1574920411,0,,86,86,, 81252, 0
192.168.1.102,8.8.8.8,47307,509403150,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,509403150,1,509461474,0,,115,163,52.204.126.112, 58324, 0
192.168.1.102,8.8.8.8,63741,1007943195,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,1007943195,1,1008019544,0,,115,197,, 76349, 0
192.168.1.102,8.8.8.8,44125,1338493151,e1287.dscx.akamaiedge.net,AAAA,1,1338493151,1,1338571684,0,,85,141,2600:1409:a:194::507, 78533, 0
192.168.1.102,8.8.8.8,45541,1396985377,as.casalemedia.com,A,1,1396985377,1,1397068047,2,a1853.g.akamai.net,78,185,172.56.140.89, 82670, 0
192.168.1.102,8.8.8.8,33977,1226101188,themuslimtimes.info,A,1,1226101188,1,1226186831,0,,79,111,192.0.78.24, 85643, 0
192.168.1.102,8.8.8.8,57507,1584389017,a640.w23.akamai.net,A,2,1584484105,2,1584526791,0,,79,111,172.56.140.83, 137774, 95088
192.168.1.102,8.8.8.8,59257,346503958,ibn.adnxs.com,A,1,346503958,1,346590271,0,,73,201,104.254.150.58, 86313, 0
192.168.1.102,8.8.8.8,11267,811492668,dashboard.tinypass.com,AAAA,2,811585210,2,811589937,0,,82,141,, 97269, 92542
192.168.1.102,8.8.8.8,53749,1249787439,ak.sail-horizon.com,A,2,1249880466,2,1250154099,2,e5508.g.akamaiedge.net,79,173,23.74.64.82, 366660, 93027
192.168.1.102,8.8.8.8,15810,1324862997,e2438.dscb.akamaiedge.net,A,1,1324862997,1,1324942271,0,,85,101,23.200.210.87, 79274, 0
192.168.1.102,8.8.8.8,28612,219353071,biglisten.org,A,1,219353071,1,219425999,0,,73,89,54.164.224.252, 72928, 0
192.168.1.102,8.8.8.8,8393,155512286,merlin.abc.go.com,AAAA,1,155512286,1,155625369,0,,77,132,, 113083, 0
192.168.1.102,8.8.8.8,56037,1336980537,heroichollywood.com,A,1,1336980537,1,1337065393,0,,79,111,104.27.166.177, 84856, 0
192.168.1.102,8.8.8.8,47647,1577376098,cm.everesttech.net,A,2,1577469437,2,1577477974,1,cm.everesttech.net.akadns.net,78,134,192.243.232.58, 101876, 93339
192.168.1.102,8.8.8.8,3720,112209131,a-0001.a-msedge.net,A,1,112209131,1,112267700,0,,79,111,204.79.197.200, 58569, 0
192.168.1.102,8.8.8.8,3611,1170438414,a-0001.a-msedge.net,AAAA,1,1170438414,1,1170498422,0,,79,139,, 60008, 0
192.168.1.102,8.8.8.8,28361,1327243275,a-0001.a-msedge.net,AAAA,1,1327243275,1,1327295398,0,,79,139,, 52123, 0
192.168.1.102,8.8.8.8,26048,1022201102,apnews.com,A,1,1022201102,1,1022261633,0,,70,134,216.239.34.21, 60531, 0
192.168.1.102,8.8.8.8,61813,1012741307,2-edge-chat.facebook.com,A,1,1012741307,1,1012800994,1,star.c10r.facebook.com,84,124,31.13.77.6, 59687, 0
192.168.1.102,8.8.8.8,58297,120811364,chidc2vr.outbrain.com,A,1,120811364,1,120874919,0,,81,177,50.31.185.39, 63555, 0
192.168.1.102,8.8.8.8,4707,98187202,www.savvysugar.com,AAAA,2,98343092,2,98422566,0,,78,160,, 235364, 155890
192.168.1.102,8.8.8.8,29806,1583471310,79423.analytics.edgesuite.net,A,2,1583564315,2,1583618653,1,a990.g.akamai.net,89,149,172.56.140.89, 147343, 93005
192.168.1.102,8.8.8.8,39230,923406370,star.c10r.facebook.com,AAAA,1,923406370,1,923483895,0,,82,110,2a03:2880:f022:6:face:b00c:0:2, 77525, 0
192.168.1.102,8.8.8.8,475,1021956862,www.al-monitor.com,A,1,1021956862,1,1022040586,1,projectshield.googlehosted.com,78,135,107.178.244.221, 83724, 0
192.168.1.102,8.8.8.8,2970,694962078,a253.w5.akamai.net,AAAA,1,694962078,1,695034437,0,,78,140,, 72359, 0
192.168.1.102,8.8.8.8,27505,6208692,a883.g.akamai.net,A,2,6364442,2,6375497,0,,77,109,172.56.140.83, 166805, 155750
192.168.1.102,8.8.8.8,52918,5917587,e5508.g.akamaiedge.net,A,1,5917587,1,5988960,0,,82,98,23.74.64.82, 71373, 0
192.168.1.102,8.8.8.8,34344,1478339762,e11572.g.akamaiedge.net,A,1,1478339762,1,1478411537,0,,83,99,23.48.157.139, 71775, 0
192.168.1.102,8.8.8.8,34396,1020272802,www.aljazeera.com.c.itmdb.net,A,2,1020365370,2,1020390725,0,,89,137,8.253.35.126, 117923, 92568
192.168.1.102,8.8.8.8,12283,125862198,a948.g1.akamai.net,AAAA,1,125862198,1,125934627,0,,78,140,, 72429, 0
192.168.1.102,8.8.8.8,32761,127137390,news.psu.edu,A,1,127137390,1,127195726,2,tr22g12.aset.psu.edu,72,138,146.186.149.141, 58336, 0
192.168.1.102,8.8.8.8,15489,1038893170,www-googletagmanager.l.google.com,AAAA,1,1038893170,1,1038981619,0,,93,121,2607:f8b0:400a:808::2008, 88449, 0
192.168.1.102,8.8.8.8,53814,378012267,www.microsoft.com,A,1,378012267,1,378082807,3,e1863.dspb.akamaiedge.net,77,243,104.126.152.189, 70540, 0
192.168.1.102,8.8.8.8,38290,1578117633,hpr.outbrain.com,A,1,1578117633,1,1578184018,1,prod.outbrain.map.fastlylb.net,76,184,151.101.0.68, 66385, 0
192.168.1.102,8.8.8.8,30463,120875492,chidc2vr.outbrain.com,AAAA,1,120875492,1,120953142,0,,81,139,, 77650, 0
192.168.1.102,8.8.8.8,39803,1338086678,e5887.g.akamaiedge.net,AAAA,1,1338086678,1,1338159648,0,,82,143,, 72970, 0
192.168.1.102,8.8.8.8,54643,1576027767,assets.tapad.com,A,2,1576120554,2,1576126506,1,d1d9241m3avq81.cloudfront.net,76,135,52.84.23.143, 98739, 92787
192.168.1.102,8.8.8.8,3722,28359085,a1853.g.akamai.net,AAAA,1,28359085,1,28418278,0,,78,139,, 59193, 0
192.168.1.102,8.8.8.8,40958,1397316707,www-googletagmanager.l.google.com,AAAA,1,1397316707,1,1397393834,0,,93,121,2607:f8b0:400a:806::2008, 77127, 0
192.168.1.102,8.8.8.8,33131,1436672972,e10296.g.akamaiedge.net,A,1,1436672972,1,1436741446,0,,83,99,23.79.45.38, 68474, 0
192.168.1.102,8.8.8.8,35621,1578629747,foxnews.com,AAAA,1,1578629747,1,1578689879,0,,71,131,, 60132, 0
192.168.1.102,8.8.8.8,33204,220247899,hr-mig-atsv2.wg1.b.yahoo.com,A,1,220247899,1,220306027,0,,88,120,206.190.36.105, 58128, 0
192.168.1.102,8.8.8.8,3701,397549576,px-sef003.quantserve.com.akadns.net,AAAA,2,397674988,2,397756239,0,,95,161,, 206663, 125412
192.168.1.102,8.8.8.8,8911,346693714,www-googletagmanager.l.google.com,AAAA,1,346693714,1,346763257,0,,93,121,2607:f8b0:400a:808::2008, 69543, 0
192.168.1.102,8.8.8.8,26125,220622642,ytimg.l.google.com,AAAA,1,220622642,1,220714867,0,,78,106,2607:f8b0:400a:809::200e, 92225, 0
192.168.1.102,8.8.8.8,44117,1241024491,nytimes.map.fastly.net,A,1,1241024491,1,1241076700,0,,82,146,151.101.1.164, 52209, 0
192.168.1.102,8.8.8.8,28112,1397253752,www-googletagmanager.l.google.com,A,1,1397253752,1,1397316084,0,,93,109,172.217.3.168, 62332, 0
192.168.1.102,8.8.8.8,40664,11230305,www.catchpoint.com,A,1,11230305,1,11308661,1,f.global-ssl.fastly.net,78,179,151.101.0.64, 78356, 0
192.168.1.102,8.8.8.8,50606,1014379423,a1768.b.akamai.net,A,2,1014471903,2,1014523846,0,,78,110,165.254.58.82, 144423, 92480
192.168.1.102,8.8.8.8,21423,477440900,www.facebook.com,A,1,477440900,1,477501406,1,star-mini.c10r.facebook.com,76,121,157.240.11.35, 60506, 0
192.168.1.102,8.8.8.8,34339,7278459,www-googletagmanager.l.google.com,A,1,7278459,1,7368874,0,,93,109,216.58.193.104, 90415, 0
192.168.1.102,8.8.8.8,15791,96822799,d2yb1mb08ec2em.cloudfront.net,AAAA,2,96978574,2,97002341,0,,89,313,2600:9000:203a:1400:8:2ed1:4b80:21, 179542, 155775
192.168.1.102,8.8.8.8,6615,948611095,scontent-sea1-1.xx.fbcdn.net,A,1,948611095,1,948688174,0,,88,104,31.13.76.107, 77079, 0
192.168.1.102,8.8.8.8,8421,420811862,d2tpbry8f62bv9.cloudfront.net,A,2,420941595,2,420942080,0,,89,217,52.84.50.216, 130218, 129733
192.168.1.102,8.8.8.8,54177,324485847,rb.adnxs.com,A,1,324485847,1,324544032,0,,72,120,68.67.148.64, 58185, 0
192.168.1.102,8.8.8.8,9137,1436592255,pages.virt.s6.exacttarget.com,A,1,1436592255,1,1436670376,0,,89,105,68.232.203.80, 78121, 0
192.168.1.102,8.8.8.8,2526,1575829716,apps.foxnews.com,A,2,1575922496,2,1575929714,2,e6338.g.akamaiedge.net,76,167,23.198.108.9, 99998, 92780
192.168.1.102,8.8.8.8,17096,206298071,e9478.x.akamaiedge.net,A,1,206298071,1,206392166,0,,82,98,23.200.94.239, 94095, 0
192.168.1.102,8.8.8.8,40862,1255984556,ocreg.onecount.net,AAAA,1,1255984556,1,1256054688,0,,78,141,, 70132, 0
192.168.1.102,8.8.8.8,30440,812883633,www.economistgroup.com,A,1,812883633,1,812945139,0,,82,98,95.131.248.57, 61506, 0
192.168.1.102,8.8.8.8,7658,346623208,s.ntv.io,A,1,346623208,1,346731236,2,e10230.g.akamaiedge.net,68,159,23.198.109.16, 108028, 0
192.168.1.102,8.8.8.8,19516,1396688262,s.ntv.io,A,2,1396780826,2,1396806836,2,e10230.g.akamaiedge.net,68,159,23.48.156.74, 118574, 92564
192.168.1.102,8.8.8.8,57700,698067356,prof.estat.com,A,1,698067356,1,698143886,0,,74,90,91.213.146.11, 76530, 0
192.168.1.102,8.8.8.8,61802,698144813,prof.estat.com,A,1,698144813,1,698207102,0,,74,90,91.213.146.11, 62289, 0
192.168.1.102,8.8.8.8,824,698207590,prof.estat.com,AAAA,1,698207590,1,698295046,0,,74,126,, 87456, 0
192.168.1.102,8.8.8.8,9565,1529632252,dualstack.i.ssl.global.fastly.net,A,2,1529724747,2,1529725386,0,,93,157,151.101.0.67, 93134, 92495
192.168.1.102,8.8.8.8,27211,1399177797,ssl.p.jwpcdn.com,A,1,1399177797,1,1399256960,1,cs28.wpc.betacdn.net,76,126,72.21.81.48, 79163, 0
192.168.1.102,8.8.8.8,44812,477140670,prod.k.ssl.global.fastlylb.net,AAAA,1,477140670,1,477219349,0,,90,151,, 78679, 0
192.168.1.102,8.8.8.8,22405,123495401,ec2-54-164-48-238.compute-1.amazonaws.com,A,1,123495401,1,123573312,0,,101,117,54.164.48.238, 77911, 0
192.168.1.102,8.8.8.8,57168,697173485,a1677.w5.akamai.net,AAAA,2,697266977,2,697272872,0,,79,141,, 99387, 93492
192.168.1.102,8.8.8.8,24338,1115767275,inference.location.live.net,A,2,1115861262,2,1115880158,3,location-inference-westus.cloudapp.net,87,258,40.78.29.78, 112883, 93987
192.168.1.102,8.8.8.8,50816,1478412337,e11572.g.akamaiedge.net,AAAA,1,1478412337,1,1478472612,0,,83,144,, 60275, 0
192.168.1.102,8.8.8.8,32083,1579016577,a1152.w7.akamai.net,AAAA,1,1579016577,1,1579070231,0,,79,141,, 53654, 0
192.168.1.102,8.8.8.8,64769,392451901,a1949.b.akamai.net,A,1,392451901,1,392532838,0,,78,110,165.254.237.139, 80937, 0
192.168.1.102,8.8.8.8,36966,119614885,cdn.unid.go.com,A,2,119770847,2,119836095,3,e11276.g.akamaiedge.net,75,216,23.198.111.179, 221210, 155962
192.168.1.102,8.8.8.8,59822,123565478,a990.g.akamai.net,AAAA,1,123565478,1,123644621,0,,77,138,, 79143, 0
192.168.1.102,8.8.8.8,33638,220686438,www-googletagmanager.l.google.com,A,1,220686438,1,220777472,0,,93,109,172.217.6.72, 91034, 0
192.168.1.102,8.8.8.8,65398,479293610,staticxx.facebook.com,A,1,479293610,1,479360939,1,scontent.xx.fbcdn.net,81,132,31.13.77.12, 67329, 0
192.168.1.102,8.8.8.8,60854,345630109,prod.sonobi-go.map.fastly.net,A,1,345630109,1,345691230,0,,89,153,151.101.1.198, 61121, 0
192.168.1.102,8.8.8.8,33396,7369467,www-googletagmanager.l.google.com,AAAA,1,7369467,1,7451871,0,,93,121,2607:f8b0:400a:809::2008, 82404, 0
192.168.1.102,8.8.8.8,39246,1038811363,www-googletagmanager.l.google.com,A,1,1038811363,1,1038892820,0,,93,109,216.58.193.104, 81457, 0
192.168.1.102,8.8.8.8,31096,479984430,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,479984430,1,480066853,0,,115,197,, 82423, 0
192.168.1.102,8.8.8.8,55604,1007857952,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,1007857952,1,1007940581,0,,115,163,54.165.93.73, 82629, 0
192.168.1.102,8.8.8.8,63335,1041522595,de.reutersmedia.net,A,1,1041522595,1,1041581504,0,,79,111,34.248.152.151, 58909, 0
192.168.1.102,8.8.8.8,15418,1144677315,e8732.dscb.akamaiedge.net,A,2,1144768191,2,1144821989,0,,85,101,23.41.243.198, 144674, 90876
192.168.1.102,8.8.8.8,50239,120115597,e6913.dscx.akamaiedge.net,A,1,120115597,1,120244372,0,,85,101,23.200.229.126, 128775, 0
192.168.1.102,8.8.8.8,4310,321946091,ocsp.comodoca.com,A,1,321946091,1,322004425,0,,77,93,178.255.83.1, 58334, 0
192.168.1.102,8.8.8.8,62865,808338039,cdn.static-economist.com,A,2,808431141,2,808445936,1,cdn-static.p.aws.economist.com,84,253,52.84.21.37, 107897, 93102
192.168.1.102,8.8.8.8,30497,813164648,s100.prd.copyright.com,AAAA,1,813164648,1,813242693,0,,82,146,, 78045, 0
192.168.1.102,8.8.8.8,48329,1152526543,e3532.dscb.akamaiedge.net,AAAA,2,1152607356,2,1152656305,0,,85,141,2600:1409:a:181::dcc, 129762, 80813
192.168.1.102,8.8.8.8,56581,1228377553,lacrossetribune.com,AAAA,1,1228377553,1,1228454863,0,,79,137,, 77310, 0
192.168.1.102,8.8.8.8,12792,807770160,e2svi.x.incapdns.net,A,1,807770160,1,807825043,0,,80,96,192.230.74.108, 54883, 0
192.168.1.102,8.8.8.8,32307,807826399,e2svi.x.incapdns.net,AAAA,2,807920578,2,807955982,0,,80,80,, 129583, 94179
192.168.1.102,8.8.8.8,18222,346640139,asset-pagefair-com.pagefairlimited.netdna-cdn.com,A,1,346640139,1,346710416,0,,109,125,23.111.9.30, 70277, 0
192.168.1.102,8.8.8.8,1427,1226362516,joshnaijablog.com,A,1,1226362516,1,1226435859,0,,77,93,5.135.76.19, 73343, 0
192.168.1.102,8.8.8.8,15509,1241077286,nytimes.map.fastly.net,AAAA,1,1241077286,1,1241131743,0,,82,143,, 54457, 0
192.168.1.102,8.8.8.8,56619,1257677370,fpgroup.foreignpolicy.com,A,2,1257770641,2,1257792434,1,fpgroup.wpengine.com,85,132,104.196.6.144, 115064, 93271
192.168.1.102,8.8.8.8,23655,1324942830,e2438.dscb.akamaiedge.net,AAAA,2,1325036473,2,1325062172,0,,85,141,2600:1409:a:1a3::986, 119342, 93643
192.168.1.102,8.8.8.8,9265,1339088613,e6913.dscx.akamaiedge.net,AAAA,2,1339181366,2,1339243706,0,,85,141,2600:1409:a:187::1b01, 155093, 92753
192.168.1.102,8.8.8.8,25510,1403492650,newsweek.tumblr.com,AAAA,1,1403492650,1,1403571941,0,,79,156,, 79291, 0
192.168.1.102,8.8.8.8,7815,9723272,u.openx.net,AAAA,1,9723272,1,9793129,0,,71,133,, 69857, 0
192.168.1.102,8.8.8.8,24727,948525576,scontent-sea1-1.xx.fbcdn.net,A,1,948525576,1,948610194,0,,88,104,31.13.76.107, 84618, 0
192.168.1.102,8.8.8.8,46987,1040128866,s1.reutersmedia.net,A,2,1040222484,2,1040240459,1,static.reutersmedia.net,79,228,52.84.21.224, 111593, 93618
192.168.1.102,8.8.8.8,53775,346578706,c2.taboola.com,A,1,346578706,1,346639186,1,cdn.taboola.map.fastly.net,74,178,151.101.2.2, 60480, 0
192.168.1.102,8.8.8.8,44881,1024722535,a-0001.a-msedge.net,AAAA,2,1024815351,2,1024820708,0,,79,139,, 98173, 92816
192.168.1.102,8.8.8.8,52627,1336912641,static.lakana.com,A,2,1337005046,2,1337048126,2,a485.b.akamai.net,77,178,165.254.58.67, 135485, 92405
192.168.1.102,8.8.8.8,30598,122607054,ping.typekit.net,A,1,122607054,1,122733850,2,e8385.dscg.akamaiedge.net,76,170,23.198.111.117, 126796, 0
192.168.1.102,8.8.8.8,7957,1529725894,dualstack.i.ssl.global.fastly.net,AAAA,1,1529725894,1,1529809911,0,,93,205,2a04:4e42::67, 84017, 0
192.168.1.102,8.8.8.8,30023,1579610556,heatst.com,AAAA,1,1579610556,1,1579688037,0,,70,132,, 77481, 0
192.168.1.102,8.8.8.8,10719,1397639434,d1bb3j3myu8pmw.cloudfront.net,AAAA,1,1397639434,1,1397712926,0,,89,174,, 73492, 0
192.168.1.102,8.8.8.8,25950,31991156,www.businessinsider.de,A,1,31991156,1,32068640,1,k.global-ssl.fastly.net,82,183,151.101.0.69, 77484, 0
192.168.1.102,8.8.8.8,40964,1014661510,prod.idgns.map.fastly.net,AAAA,1,1014661510,1,1014739147,0,,85,146,, 77637, 0
192.168.1.102,8.8.8.8,41362,1436353135,session-origin-live.bbc.net.uk,A,1,1436353135,1,1436420588,0,,90,122,212.58.244.93, 67453, 0
192.168.1.102,8.8.8.8,16295,696526537,www-google-analytics.l.google.com,A,1,696526537,1,696586403,0,,93,285,172.56.146.38, 59866, 0
192.168.1.102,8.8.8.8,22848,360691054,detectportal.firefox.com,A,1,360691054,1,360769967,1,d2tpbry8f62bv9.cloudfront.net,84,255,52.85.77.217, 78913, 0
192.168.1.102,8.8.8.8,44477,1253271161,www-google-analytics.l.google.com,A,2,1253363407,2,1253366733,0,,93,285,172.56.146.52, 95572, 92246
192.168.1.102,8.8.8.8,1537,1040208250,www.google-analytics.com,A,1,1040208250,1,1040286486,1,www-google-analytics.l.google.com,84,320,172.56.146.52, 78236, 0
192.168.1.102,8.8.8.8,38773,123318562,79423.analytics.edgesuite.net,A,1,123318562,1,123413171,1,a990.g.akamai.net,89,149,172.56.140.72, 94609, 0
192.168.1.102,8.8.8.8,33303,197368902,merlin.abc.go.com,AAAA,1,197368902,1,197425997,0,,77,132,, 57095, 0
192.168.1.102,8.8.8.8,33951,696587091,www-google-analytics.l.google.com,AAAA,1,696587091,1,696670436,0,,93,121,2607:f8b0:400a:809::200e, 83345, 0
192.168.1.102,8.8.8.8,38732,1579028671,www.facebook.com,A,1,1579028671,1,1579090013,1,star-mini.c10r.facebook.com,76,121,157.240.11.35, 61342, 0
192.168.1.102,8.8.8.8,1055,1144800941,gn.symcd.com,A,1,1144800941,1,1144864972,2,e8218.dscb1.akamaiedge.net,72,174,23.49.139.27, 64031, 0
192.168.1.102,8.8.8.8,25769,812977478,debates.economist.com,A,1,812977478,1,813063720,1,master-pqpd4e47pvdq4.us.platform.sh,81,146,54.210.55.162, 86242, 0
192.168.1.102,8.8.8.8,56792,1576811333,foxnews.com.d1.sc.omtrdc.net,A,1,1576811333,1,1576870065,0,,88,216,66.235.138.197, 58732, 0
192.168.1.102,8.8.8.8,34509,220715866,www-google-analytics.l.google.com,A,1,220715866,1,220829946,0,,93,285,172.56.146.52, 114080, 0
192.168.1.102,8.8.8.8,41749,180903751,d2tpbry8f62bv9.cloudfront.net,AAAA,1,180903751,1,180965884,0,,89,170,, 62133, 0
192.168.1.102,8.8.8.8,14714,1398574356,s0-2mdn-net.l.google.com,AAAA,1,1398574356,1,1398652999,0,,84,112,2607:f8b0:400a:809::2006, 78643, 0
192.168.1.102,8.8.8.8,27168,124759955,counter.snackly.co,A,1,124759955,1,124834628,0,,78,110,104.20.159.38, 74673, 0
192.168.1.102,8.8.8.8,46540,127104090,www.facebook.com,A,1,127104090,1,127170987,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 66897, 0
192.168.1.102,8.8.8.8,12165,219627984,nprpresents.org,A,1,219627984,1,219713884,0,,75,107,54.210.59.85, 85900, 0
192.168.1.102,8.8.8.8,45607,811731567,e5886.x.akamaiedge.net,AAAA,1,811731567,1,811785551,0,,82,143,, 53984, 0
192.168.1.102,8.8.8.8,52890,1432221104,cdn.globalsigncdn.com,AAAA,1,1432221104,1,1432292336,0,,81,221,2400:cb00:2048:1::6810:18d8, 71232, 0
192.168.1.102,8.8.8.8,9241,1338654248,api.content-ad.net,A,2,1338747134,2,1338757566,0,,78,126,54.148.148.208, 103318, 92886
192.168.1.102,8.8.8.8,27605,1326839108,www-google-analytics.l.google.com,AAAA,1,1326839108,1,1326916447,0,,93,121,2607:f8b0:400a:800::200e, 77339, 0
192.168.1.102,8.8.8.8,43049,1257703983,e673.e9.akamaiedge.net,A,2,1257797577,2,1257822398,0,,82,98,23.33.253.125, 118415, 93594
